name	importance	std
Wolfgang_Capito	6.3239772467587295e-06	4.468913201510294e-05
Gerry_Stahl	6.313428099981685e-06	6.281781644557698e-05
primitive_notion	6.313114969191158e-06	4.469172948997017e-05
Paul_Lorenzen	6.308218285890064e-06	2.0431003187954644e-06
Prabhat_Ranjan_Sarkar	6.307329850014079e-06	3.209268107880715e-05
method_of_exhaustion	6.289247844227459e-06	4.339487311486783e-05
gross_negligence	6.2862112514672915e-06	4.443382872894834e-05
Johannes_Weiss	6.2698249956681445e-06	4.4242402359581885e-05
Richard_Taruskin	6.255555802442012e-06	1.7524054468001221e-06
Robert_Boyd_(anthropologist)	6.244996908288515e-06	4.446710079223652e-05
white_flight	6.225858407980202e-06	4.3917145092850874e-05
General_Jewish_Labour_Bund	6.221682826169294e-06	4.396579571014957e-05
sousveillance	6.213867168022691e-06	4.8620702566718316e-05
John_Payne_Collier	6.204471329623029e-06	6.134956971957821e-05
Leonard_Lawlor	6.1929616471322635e-06	4.3769470793497334e-05
John_Dee	6.180135013243839e-06	4.803258261801718e-05
Special_Relationship	6.178293193868762e-06	4.369606822783947e-05
proselytization	6.151530249429235e-06	4.175465849882628e-05
Otto_Rank	6.137646555897022e-06	1.9641301547182546e-06
Formal_science	6.136584832307587e-06	5.305152587898626e-05
informal_economy	6.135654757923575e-06	2.102641685279871e-06
Color_Field	6.05272987492377e-06	1.9423963499576927e-06
knowledge_representation_and_reasoning	6.0416358486070265e-06	4.474759800919043e-06
obshchina	6.0081592025822474e-06	5.9780429267058504e-05
ṛta	5.98592364380137e-06	3.35328094723464e-06
IEEE_802.1X	5.947476555272124e-06	8.334284474427264e-06
environmental_justice	5.942719386687495e-06	4.228526415119127e-05
Pharmaceutical_marketing	5.934770859620045e-06	4.2331366046624827e-05
dolce_stil_novo	5.93401502699144e-06	3.40465292715836e-06
Thio_Li-ann	5.891145035203472e-06	4.9125151269372226e-05
conceptual_framework	5.870232239405031e-06	1.7561263332550799e-06
esoteric_knowledge	5.851955834942953e-06	3.390753891466603e-05
Ernan_McMullin	5.851040666222395e-06	2.2427692441752e-06
amyloid-beta	5.789211317882694e-06	4.601373286457216e-05
conceptual_scheme	5.787091768110051e-06	5.5831524635671496e-05
Workers'_Party_of_Korea	5.777354087797864e-06	2.8072217063719493e-06
False_attribution	5.752381377474147e-06	1.3916487918567622e-06
Ritchie_Robertson	5.743482801224009e-06	3.744081404423451e-05
Mevlevi_Order	5.732041789213957e-06	3.7910808086938227e-05
performance	5.729195025039403e-06	5.128171394908287e-05
corpuscular_theory	5.728750556894657e-06	3.880502300132717e-05
Health_equity	5.72477736433026e-06	3.8941218737577664e-05
Natural_Theology_or_Evidences_of_the_Existence_and_Attributes_of_the_Deity	5.724316775377851e-06	3.8885833649821495e-05
dynamics_(mechanics)	5.716959961121045e-06	5.451000261600512e-05
Erich_Fromm	5.701745129237491e-06	3.164826742191226e-06
collective_intelligence	5.688991156348477e-06	3.67575922087495e-05
New_Historicism	5.68510495601986e-06	2.9480101567898e-05
parsimonious	5.666264432669106e-06	1.8453407583806225e-06
organizational_commitment	5.663589523991505e-06	1.7511829030101557e-06
Bhartṛhari	5.637820334553032e-06	3.854845059531622e-05
Self-regulated_learning	5.635639786320788e-06	5.47745099606562e-05
satisficing	5.6146376021630016e-06	4.778968282983138e-05
Parables_of_Jesus	5.5958885667487664e-06	4.995649528607466e-05
healthcare_delivery	5.562190829983289e-06	5.4514232499456536e-05
fitness_(biology)	5.546666691378429e-06	4.8028216992441046e-05
social_facilitation	5.531586877603395e-06	2.295233517469696e-06
Jakob_Thomasius	5.519828403557413e-06	4.940245880134654e-05
Iranian_nationalism	5.506003278006477e-06	3.7756532768433844e-05
ostracism	5.4764680126894946e-06	4.042651749828704e-05
Ciriaco_de'_Pizzicolli	5.46928242374461e-06	3.462222897447967e-05
Tang_Sanzang	5.466301770871367e-06	5.438901589450665e-05
Typology_(archaeology)	5.464534745630698e-06	3.820729227982633e-05
Epistemological_realism	5.4611933329884115e-06	4.8951676180867205e-05
Xuanzang	5.4540381985812294e-06	5.366494543349833e-05
moral_philosophy	5.4539562291363055e-06	4.589255821842487e-05
New_Atlantis	5.451373643664346e-06	5.1450202066568126e-05
pre-emptive_nuclear_strike	5.4494146814693885e-06	4.88691810271303e-05
Nash_equilibrium	5.449203460047055e-06	4.728759514660767e-05
Masters_of_the_Ancient_Wisdom	5.439379957368982e-06	3.3806151368446926e-05
customer_satisfaction	5.436756503156092e-06	4.0119301232857424e-05
Kurt_Jooss	5.429986659468328e-06	5.4027685098275246e-05
Brahmo_Samaj	5.428617233115458e-06	4.344773248487619e-05
dakini	5.426943954601069e-06	5.399741056709783e-05
Karl_Philipp_Moritz	5.426373895730074e-06	2.1410349773347327e-06
al-Ghazali	5.423498670435347e-06	5.371041842878438e-05
common_sense	5.4199406508069245e-06	4.4375915334262055e-05
behavioral_neuroscience	5.409142213642015e-06	5.3565718591164484e-05
affective_fallacy	5.408632011166572e-06	3.78273852274019e-05
evolutionary_tree	5.407287011887615e-06	3.67116930889767e-05
Aaron_T._Beck	5.387746135669415e-06	5.311976849562084e-05
Marcel_Proust	5.379555858838983e-06	3.965423865040653e-05
Flashforward	5.375548866323237e-06	2.6492280548085144e-06
bacteriophage	5.366578532838822e-06	3.7566720813426226e-05
extensional	5.35775493517744e-06	5.330898851597553e-05
medical_imaging	5.357530951350958e-06	3.750446321472717e-05
qingtan	5.349698581366763e-06	5.322882880767037e-05
Surat_Shabd_Yoga	5.345248144626138e-06	5.318454752120468e-05
The_Extended_Mind	5.344700290906421e-06	5.296792571646142e-05
Molinism	5.343116147796534e-06	5.2520147563141074e-05
critical_thought	5.3409945546289225e-06	3.7390231891967406e-05
collaborative_learning	5.3382364407861914e-06	5.261776445429738e-05
material_wealth	5.337143317704306e-06	1.9337696516235744e-06
Ten_Bulls	5.330385040651036e-06	5.30366615038884e-05
late_capitalism	5.3298918286482004e-06	4.656225632040007e-05
Martin_Wolf	5.328249504130326e-06	5.2944444213574446e-05
complexity_science	5.327578289573825e-06	4.481125367562529e-05
Catholic_Worker	5.3262489572426855e-06	5.2995507993587106e-05
Hasidic_philosophy	5.32442719164267e-06	5.2176821098885935e-05
Sadhu_Sundar_Singh	5.3204837097832906e-06	4.863928883341898e-05
Meaning_and_Necessity	5.319913256421618e-06	5.293246856636478e-05
numerical_analysis	5.315120522028115e-06	3.720775605678225e-05
English_contract_law	5.314120298892202e-06	3.681607580228131e-05
Trope_(philosophy)	5.306399503002169e-06	5.15800640988098e-05
Keshavdas	5.304812617645197e-06	3.4918314820569e-05
Vācaspati_Miśra	5.294027367671459e-06	5.021149402718877e-05
Platonism_in_the_Renaissance	5.291958709016372e-06	4.477130463150882e-05
Christian_Coalition_of_America	5.282969481965704e-06	3.986226316290143e-06
Gilles_de_Roberval	5.282819563409163e-06	5.256339098093196e-05
Communications_Decency_Act	5.270630333773923e-06	5.2442109677381276e-05
natural_science	5.26299970612485e-06	5.2090448037438744e-05
The_Only_Possible_Argument_in_Support_of_a_Demonstration_of_the_Existence_of_God	5.26054423471476e-06	5.2341754258848405e-05
surrealist_automatism	5.252596810881784e-06	4.517951408507783e-05
learning_disabilities	5.241104687104562e-06	4.8510554929853366e-05
Ontology	5.237420510727377e-06	5.185740195108616e-05
Albert_Gleizes	5.2365925060258986e-06	5.160464216751016e-05
Treaties_of_the_European_Union	5.230496673772272e-06	3.661934293444077e-05
Argument_from_nonbelief	5.230094847728656e-06	5.203878668366072e-05
racial_segregation	5.2239005160362105e-06	5.1397143440956144e-05
Antoine_Augustin_Cournot	5.221576124762015e-06	4.9257481348346774e-05
Modern_primitive	5.214629999643741e-06	5.18849133880482e-05
U	5.213758901082885e-06	5.181390776542467e-05
Biblical_hermeneutics	5.210336680924179e-06	5.184219540615362e-05
Thomas_Urquhart	5.204259099987482e-06	4.501304395524845e-05
general_equilibrium	5.20304456711235e-06	4.179466913442661e-05
history_of_Christianity	5.1992713195685465e-06	5.173209645079449e-05
perceptual_psychology	5.197361691839667e-06	4.4836611682697e-05
Grothendieck_topology	5.1700133426057505e-06	4.1037329306300904e-05
Michael_Halliday	5.166473452271165e-06	5.1013879616339566e-05
estoppel	5.164389784210558e-06	5.1385029556112674e-05
classical_theism	5.163883595056268e-06	5.1379993037619586e-05
Tragedy_of_the_commons	5.1615134120495036e-06	5.135641001446584e-05
Repentance_in_Judaism	5.160828486481629e-06	5.1349595091111966e-05
Leonard_Bloomfield	5.159152296599455e-06	3.899435203214349e-05
John_A._Lucy	5.158810172811879e-06	5.132951312365643e-05
Mudra	5.1556115047690556e-06	4.8545807496012395e-05
verification_principle	5.155478542736384e-06	5.1296363822954536e-05
Islamic_ethics	5.1477363106766e-06	5.121932958660779e-05
Carl_Menger	5.147525944362782e-06	5.121723646821369e-05
arpeggio	5.146659667967909e-06	5.120861712691389e-05
formalism_(art)	5.146123771789333e-06	5.105579314988037e-05
constructivist_epistemology	5.145231991949328e-06	5.1194411929886575e-05
Self-awareness	5.14394094362189e-06	5.118156616122155e-05
swadeshi	5.1420976182237665e-06	1.6492008128308864e-06
Software_engineering	5.142050890880559e-06	4.914959461833695e-05
L._Susan_Brown	5.141474307340363e-06	2.1294222148155307e-06
dynamic_programming	5.140504196775223e-06	4.2919316792029634e-05
illusory_superiority	5.134336852490453e-06	5.1086006661015454e-05
Precision-guided_munition	5.131171430667491e-06	4.797164478250492e-05
political_history	5.1303983942896284e-06	3.2294250436530264e-05
ecclesiological	5.129599036089629e-06	5.097292183849572e-05
Simran	5.121758558448146e-06	5.096085421549198e-05
atomists	5.121618618033429e-06	5.070173405981119e-05
Roger_Bacon	5.119966255730878e-06	5.0943021028620546e-05
Separation_of_church_and_state	5.114990369134416e-06	5.089351158210101e-05
Major_depressive_disorder	5.11444271121958e-06	5.088806245465001e-05
Nature_(philosophy)	5.109524548064422e-06	5.083912734911984e-05
Bishop_(Methodism)	5.109254652482608e-06	5.0836441921987386e-05
actuality	5.103367585739316e-06	3.0078940484663996e-05
projectile_motion	5.101982517092005e-06	5.0764085088441566e-05
brain_in_a_vat	5.101897809601818e-06	5.076324225955597e-05
Engram_(neuropsychology)	5.1012305499925356e-06	5.075660311027063e-05
epigenetic_inheritance	5.096135963023538e-06	5.0636612534699694e-05
Martin_Buber	5.094531771057436e-06	5.068995110142689e-05
Essays_(Francis_Bacon)	5.091031117896177e-06	5.065512004225557e-05
Russian_avant-garde	5.090645206935893e-06	5.0651280276682485e-05
Seven_Treasuries	5.0903557020753775e-06	5.0648399739690595e-05
rhythmic_mode	5.089703636550456e-06	5.0641911769635776e-05
monasticism	5.08811637826408e-06	5.0626118749091926e-05
Ramanuja	5.087503161360862e-06	5.062001731794271e-05
Ahura_Mazda	5.087013714836947e-06	5.0615147386518337e-05
Carneades	5.086008529405707e-06	5.060514591775811e-05
Selfless_service	5.081726011555056e-06	4.4722238321293706e-05
self-interest	5.080945598027188e-06	5.05547703865923e-05
La_Monte_Young	5.080468316438642e-06	5.055002149474674e-05
Erasmus	5.079203598278801e-06	5.053743770794151e-05
Hippias_Minor	5.078801388280427e-06	4.008527688173922e-05
Dionysus	5.07816699943031e-06	5.0527123679625676e-05
Sara_Ruddick	5.077981564619846e-06	5.052527862655761e-05
Qisas	5.07594925750339e-06	5.050505742606537e-05
Order_(distinction)	5.075493319177573e-06	5.050052089700267e-05
Richard_Milton_Martin	5.075395345040932e-06	5.0499546066651456e-05
conflict_thesis	5.069851742842545e-06	5.044438792121432e-05
jus_soli	5.067204737451413e-06	5.0418050550113165e-05
multisensory_integration	5.066170620688936e-06	4.747234334226616e-05
A_Vindication_of_the_Rights_of_Men	5.063729946314252e-06	5.03834768148324e-05
Psychological_resilience	5.061011133987078e-06	5.0356424973738556e-05
executive_function	5.056897658939852e-06	5.0315496413790433e-05
Sarma_(Tibetan_Buddhism)	5.054402147820685e-06	5.029066639166309e-05
statistical_inference	5.053272934377379e-06	4.9686307033532616e-05
Padmapadacharya	5.046385094764991e-06	5.02108977209328e-05
Lucy_Hutchinson	5.044612923407977e-06	2.0008538782492627e-06
Weber–Fechner_law	5.041816291601511e-06	5.0165438703429905e-05
fundamental_ontology	5.035957534394864e-06	2.7631974169062556e-05
Jíbaro	5.0355403027122185e-06	5.010299340242726e-05
wikt:synchronic	5.032998314576911e-06	5.0077700939828134e-05
face-to-face_interaction	5.0303457948782925e-06	5.0051308702060156e-05
The_Structure_of_Scientific_Revolutions	5.02494617802621e-06	4.960479716338308e-05
Aesop	5.021947917962022e-06	4.016527624518872e-05
Bereck_Kofman	5.0214528728767336e-06	4.996282524535293e-05
Charles_Hartshorne	5.017456823201161e-06	4.99230650531005e-05
Haribhadra_(Buddhist_philosopher)	5.014847414361281e-06	4.98971017629608e-05
information_security	5.0134414579774e-06	4.9883112673570117e-05
immunogenicity	5.012534154532087e-06	4.975354638534266e-05
Zarathustra's_roundelay	5.009924476165677e-06	4.984811914637795e-05
Katz_v._United_States	5.009369926160547e-06	4.984260144349456e-05
Bronzino	5.0093094763959715e-06	2.5644722312416186e-06
Dignity	5.0067705454784926e-06	4.9816737932265585e-05
Charles_Fourier	5.004351175388341e-06	4.9792665503811585e-05
Ryukyu_Kingdom	5.0041513836930184e-06	4.9790677601542567e-05
Insular_cortex	5.003199398775773e-06	4.978120547121286e-05
virology	5.000531038078837e-06	3.7732220422682274e-05
Copyright,_Designs_and_Patents_Act_1988	4.997421934476477e-06	4.0582031252509456e-05
Mikraot_Gedolot	4.9973887924089795e-06	4.972339066784368e-05
Writing	4.99675825037731e-06	4.971711685384283e-05
evocation	4.9922644874216565e-06	4.9672404476980685e-05
Chantal_Mouffe	4.990946367091059e-06	4.9659289345285294e-05
Monitoring_and_evaluation	4.9899002415725415e-06	4.964888052779967e-05
conservative_extension	4.987564873153389e-06	4.962564390541898e-05
Rocinante	4.985775238513781e-06	4.960783726558464e-05
Content_(media)	4.985299016116658e-06	4.960309891256076e-05
depth_psychology	4.980553244029248e-06	4.9555879076497335e-05
law_of_value	4.980090718238656e-06	4.955127700298753e-05
Giambattista_della_Porta	4.978394824380094e-06	4.9534403072148104e-05
subaltern_(postcolonialism)	4.976996660301454e-06	4.9309617825993604e-05
José_Antonio_Ramos_Sucre	4.972911539583751e-06	4.947984507728371e-05
moral_universalism	4.972605950255099e-06	4.947680450185454e-05
Antonio_Gramsci	4.968924955786634e-06	4.230213524710829e-05
Sierra_Club	4.966553753646692e-06	4.94165859059318e-05
Drosophila_melanogaster	4.96431012006585e-06	4.939426203366776e-05
Cardinal_virtues	4.957548129160704e-06	4.932698107366328e-05
Judah_Loew_ben_Bezalel	4.954848896352647e-06	4.844635217437385e-05
Eugène_Delacroix	4.95071668390337e-06	4.925900905158015e-05
Marguerite_Yourcenar	4.948498576757302e-06	4.923693916413499e-05
health_care_prices_in_the_United_States	4.948172568168197e-06	4.923369541962943e-05
Iyengar_Yoga	4.9479062905357045e-06	4.923104599063859e-05
dada	4.947200173710046e-06	4.922402021693172e-05
Catholic_Health_Association_of_the_United_States	4.943587417188447e-06	4.9188073743408716e-05
Madonna–whore_complex	4.941948582379938e-06	4.917176754294899e-05
recruitment	4.941435535417711e-06	4.916666279012846e-05
Montgomery_bus_boycott	4.9392100887000814e-06	4.914451987486851e-05
The_Black_Jacobins	4.936269761780487e-06	4.9046420604820576e-05
Charles_A._Beard	4.934742026376069e-06	4.91000632160625e-05
John_Lydgate	4.932702092924735e-06	4.9079766134496334e-05
enhanced_interrogation_techniques	4.927730502310681e-06	4.90302994324623e-05
Demons_(Dostoevsky_novel)	4.921717595952459e-06	4.8970471769592833e-05
Midrash	4.920948011248854e-06	4.896281449847419e-05
Roger_Penrose	4.918208545779746e-06	4.893555716121258e-05
philosopher's_stone	4.917764357506367e-06	1.6383056407325553e-05
early_Christianity	4.917231833769123e-06	4.654085465014143e-05
bibliotherapy	4.915113918664524e-06	4.3381558659254e-05
Cai_Yong	4.912777165788796e-06	4.888151561264123e-05
Lucía_Méndez	4.912629684313312e-06	4.888004819048811e-05
manners	4.911764319823328e-06	4.881025702878096e-05
person	4.906893642494606e-06	4.8822975295004745e-05
Chun_Doo-hwan	4.906653210914826e-06	4.8820583030991104e-05
Buddhism_in_Vietnam	4.905038967195263e-06	4.854495866014576e-05
Racialism	4.904236444083395e-06	4.879653650463422e-05
excuse	4.903701139511191e-06	4.879121029139042e-05
Richard_Nixon's_1972_visit_to_China	4.901429633837695e-06	4.876860909530611e-05
Eros_and_Civilization	4.897336649782323e-06	4.8727884418152296e-05
enthalpy	4.897177343915278e-06	4.87262993447886e-05
individual_differences	4.896320803822471e-06	4.7064853696867174e-05
wisdom_tradition	4.8958059714042e-06	4.8712654360587516e-05
heterotopia_(space)	4.8943374461111404e-06	3.0054887602352305e-06
Tathāgatagarbha_sūtras	4.8937596547762515e-06	4.8489658243231057e-05
editorial_cartoon	4.893656526641206e-06	4.743763144080116e-05
Abiogenesis	4.891516005552098e-06	4.72585108201731e-05
cause	4.889899639639151e-06	3.467523688914604e-05
Hal_Draper	4.8895382459050954e-06	4.865029127927907e-05
Carl_Woese	4.888841188950003e-06	4.864335565014643e-05
Drug_liberalization	4.8784163445319966e-06	4.853962975784935e-05
The_Birthday_Party_(play)	4.876296158261875e-06	4.851853417081838e-05
Practical_Kabbalah	4.8717851968654455e-06	4.847365067163125e-05
particular	4.871161206297647e-06	2.9964176332815743e-05
whodunit	4.8689708233644105e-06	2.624296630595273e-05
George_Fox	4.866916280553874e-06	4.842520556600779e-05
Papeete	4.866186371588043e-06	4.841794306349549e-05
Transcendence_(philosophy)	4.852821509952497e-06	4.828496436923508e-05
blastocyst	4.847603955631475e-06	4.823305035921674e-05
Medievalism	4.841077381782797e-06	4.816811176934891e-05
institutional_theory	4.840870904053155e-06	4.8166057341878546e-05
justified_true_belief	4.84013899129883e-06	4.709784037952594e-05
Stoic_Opposition	4.836741803397904e-06	4.8124973309093324e-05
lesson_plan	4.832100541051374e-06	4.807879333182215e-05
Moon_illusion	4.826956965720226e-06	4.7827157669246746e-05
common_practice_period	4.826919746656166e-06	4.8027245078447465e-05
Marja'	4.826273886084982e-06	4.802081884690308e-05
Gao_Zecheng	4.821565023971125e-06	3.0305813877443896e-05
traditional_African_religion	4.814548014635379e-06	4.790414789908817e-05
narration	4.810723330163526e-06	4.786609276908433e-05
positive_liberty	4.8102548999951006e-06	4.523563391521268e-05
Scepticism_and_Animal_Faith	4.809260573683428e-06	4.7792731965977954e-05
Gotthold_Ephraim_Lessing	4.805134952582978e-06	3.9521450471686425e-05
metic	4.787158803728208e-06	4.76316286914392e-05
Pastoral_epistles	4.786500449107699e-06	4.7625078145673606e-05
Psychology_of_reasoning	4.78553423370122e-06	2.034347660600005e-06
psychological_egoism	4.77950789166525e-06	4.7555503077588717e-05
quality_of_life	4.775594272470278e-06	2.947841840224149e-05
sex_selection	4.771973403392652e-06	4.74805358658261e-05
Nella_Larsen	4.76869563038776e-06	2.810554106012648e-06
Anima_mundi	4.7661056552754185e-06	2.6152892721208862e-05
Lucio_V._Mansilla	4.763024853570727e-06	4.7391498919294713e-05
coercive_offer	4.760659540117975e-06	3.89588989404241e-05
Niklas_Luhmann	4.7541466892589416e-06	4.730316229974676e-05
Schelling	4.748501629421757e-06	4.7112106313760196e-05
Évariste_Galois	4.739543432949211e-06	4.715786173405641e-05
product_(business)	4.737035655371537e-06	4.7132909662208016e-05
competence_(human_resources)	4.735277242357935e-06	4.711541367363029e-05
korbanot	4.724275447901742e-06	4.6597477888626364e-05
chromaticity	4.723874107865093e-06	4.462154386615663e-05
Gaunilo_of_Marmoutiers	4.723542217479691e-06	4.69986516503504e-05
Critias	4.72206694994643e-06	4.6801465788330115e-05
autonomy	4.712955564580693e-06	4.6893315783995144e-05
A_Common_Faith	4.707058661002642e-06	4.663115141093765e-05
triple_bottom_line	4.7033926255569195e-06	4.6731830498820644e-05
Splitting_(psychology)	4.701964332261732e-06	4.5671328183747725e-05
New_Economic_Policy	4.701180965917519e-06	4.677616000652696e-05
empty_name	4.700900005164059e-06	4.650688692081999e-05
Jacob_Peter_Mynster	4.695406422634186e-06	4.671870402630755e-05
organic_solidarity	4.691918939993856e-06	4.6684004012164945e-05
Human_Action	4.6902186793173495e-06	2.339129208088795e-06
play_(activity)	4.680394756290005e-06	4.5478205288321994e-05
Qasim_Amin	4.664086910569656e-06	4.640707881590234e-05
Undang-Undang_Laut_Melaka	4.664086910569656e-06	4.640707881590234e-05
Oecumenius	4.663253005575626e-06	4.639878156597437e-05
harm	4.659761124677139e-06	4.5600714532199525e-05
Zeta_Phi_Beta	4.645165012900618e-06	4.6218808311233326e-05
Black_Athena	4.640361458323139e-06	4.617101354665276e-05
Brihadaranyaka_Upanishad	4.640361458323139e-06	4.617101354665276e-05
cognition	4.636871130778276e-06	4.6136285226067476e-05
John_D._Barrow	4.6326827408323185e-06	4.609461127228815e-05
political_liberalism	4.632124237101155e-06	4.49031077116708e-05
surplus_value	4.628935695549646e-06	4.605732864246294e-05
Alonso_Fernández_de_Avellaneda	4.626862025610432e-06	3.2144750192682785e-05
Karma_in_Buddhism	4.62447152500627e-06	1.3971805860009474e-06
Troilus_and_Criseyde	4.62409527382936e-06	1.6975421887292752e-06
José_Lezama_Lima	4.622467117983016e-06	4.599296710831545e-05
Diophantus	4.622467117983016e-06	4.599296710831545e-05
La_Celestina	4.613230503019294e-06	4.368583186355071e-05
utilities	4.606984961254082e-06	4.58389215938694e-05
Higher_Life_movement	4.603204554783524e-06	4.580130702441573e-05
H._Allen_Orr	4.602754766947404e-06	3.5263570775185685e-05
transdisciplinarity	4.6020005152870235e-06	4.57893269826877e-05
non-violence	4.600446810278601e-06	2.1065565109191876e-05
Early_Buddhist_Texts	4.594258905917181e-06	4.571229894202804e-05
complete_lattice	4.590474030246418e-06	4.567463990459385e-05
sleep_deprivation	4.589036379730881e-06	4.566033546257476e-05
statistical_thermodynamics	4.587506736639548e-06	4.564511570598335e-05
Charles_Hartshorne	4.585407476491857e-06	4.562422833124177e-05
Symposium_(Plato)	4.582967595532679e-06	4.5599951822217474e-05
natural_language_understanding	4.58268813853914e-06	4.5533343533760045e-05
Joel_Sirkis	4.573821613592489e-06	3.609202106156443e-05
prosimetrum	4.5730272630218115e-06	4.55010467625278e-05
natural_resource_management	4.567949116680979e-06	4.545051984439866e-05
Hans_Vaihinger	4.566321428448749e-06	4.54343245509727e-05
creationist	4.566042547512287e-06	4.5431549720690334e-05
Zechariah_(Hebrew_prophet)	4.563789342557394e-06	1.055253212642004e-05
Paul_Ramadier	4.5631430385756055e-06	4.540269997103259e-05
North_Korea_and_weapons_of_mass_destruction	4.556408337956939e-06	3.255602576425206e-05
justifiable_homicide	4.554951356852719e-06	4.532119376700209e-05
Grammar_of_Assent	4.553991427859448e-06	4.511369421750921e-05
Antipsychotic	4.5385100454213715e-06	4.515760478376458e-05
coefficient	4.525678001927224e-06	4.5029927563073765e-05
Ogyū_Sorai	4.524779162737923e-06	3.5711892796113356e-05
First_Alcibiades	4.5211655145875055e-06	3.582574244005158e-05
criminal_justice	4.51931275626608e-06	1.7814284208065202e-06
horizon_problem	4.517934351963835e-06	3.93152795850717e-05
subculture	4.516141825945783e-06	1.8525733168657372e-06
hypostasis_(philosophy_and_religion)	4.506534882526707e-06	4.4839455929968315e-05
Art_as_Experience	4.505334230330664e-06	4.4510215932004095e-05
alterity	4.502782145080319e-06	4.480211666382912e-05
Julian_Jaynes	4.499943958476836e-06	4.454675770618585e-05
Edsger_W._Dijkstra	4.495738639929275e-06	4.4732034672444337e-05
Logical_positivism	4.479876837945571e-06	3.974237347011808e-06
transdisciplinary	4.47562991424394e-06	4.453195537811301e-05
operational_definition	4.472483427480184e-06	3.995007086162526e-05
Conceptual_art	4.47080548765936e-06	4.415539568782901e-05
corporations	4.464816707466007e-06	4.442436532912417e-05
Basilideans	4.462960862739572e-06	4.440589990724399e-05
Cultural_hegemony	4.459963492172697e-06	4.437607644666001e-05
Michael_Huemer	4.458082151138969e-06	4.43573573397253e-05
Book_of_Leviticus	4.4467639689576005e-06	4.213473043576346e-05
The_Anatomy_of_Melancholy	4.444370920587935e-06	4.370086163548066e-05
Degree_of_a_polynomial	4.440816337332279e-06	2.8635702775797568e-05
propositional_formula	4.4404201899826964e-06	4.399640945162269e-05
veneration_of_the_dead	4.436557520011721e-06	4.414318996412565e-05
Neo-Ricardianism	4.4363890652818375e-06	4.4141513860726075e-05
Intellectual_disability	4.435991401546499e-06	4.4137557156517585e-05
blood_donation	4.428025105311583e-06	4.4058293509777434e-05
Peshat	4.426271181848886e-06	4.4040842191667044e-05
Joseph_Kleutgen	4.425951294858177e-06	4.403765935629668e-05
Moses_Mendelssohn	4.425951294858177e-06	4.403765935629668e-05
social_constructs	4.416244940370946e-06	4.3941082348547616e-05
Dark_Night_of_the_Soul	4.4078425191522255e-06	2.7972060629531194e-06
conflict_of_laws	4.398138924920624e-06	4.3760929769456326e-05
Mary_Ainsworth	4.395921295756942e-06	4.2928354145953516e-05
theological_anthropology	4.3930265046999725e-06	1.5860156239735627e-06
Charles_Sanders_Peirce_bibliography	4.386519314299013e-06	4.321483870250977e-05
Type–token_distinction	4.38492801121191e-06	4.362948283772764e-05
interdisciplinary	4.38146461398019e-06	4.359502247037506e-05
Book_of_Ezekiel	4.380958694745155e-06	4.3589988637544435e-05
good_works	4.380949418549556e-06	4.358989634056353e-05
Philosophy_of_education	4.378664077597563e-06	4.3037279809185047e-05
Philostratus	4.37487642490325e-06	4.352947081672659e-05
biblical_literalism	4.370994508100418e-06	4.1378383981998164e-05
Dervish	4.369813972476975e-06	3.688758820626072e-05
Michael_Albert	4.36657584209009e-06	4.344688106052899e-05
Thomas_Hutchinson_(governor)	4.365705674871624e-06	2.838111641814352e-06
John_Perry_(philosopher)	4.365318999573016e-06	4.32307064651677e-05
Kabyle_people	4.359877154130456e-06	4.3380229956879745e-05
Hasidic_Judaism	4.359094517837145e-06	4.337244282408294e-05
mammalian_brain	4.3550962268804455e-06	4.3332660331364944e-05
Nikolas_Kompridis	4.341649751773649e-06	4.319886959331862e-05
Tanzimat	4.340207281707574e-06	4.3184517197377175e-05
Humberto_Maturana	4.339627214577793e-06	4.317874560230906e-05
Julio_García_Espinosa	4.3388427701717315e-06	4.317094047901754e-05
Adam_Kirsch	4.336036759293561e-06	3.01854271405429e-06
Prophets_and_messengers_in_Islam	4.334534384446065e-06	4.3128072582305e-05
soundness	4.331293537178504e-06	4.309582655913707e-05
Rajeev_Bhargava	4.328661469382808e-06	4.306963781523374e-05
Statistical_inference	4.316978902857353e-06	4.295339774597385e-05
Philosopher	4.316007903190826e-06	4.294373642127756e-05
Arran_Gare	4.314738035971875e-06	1.8969027395640993e-06
Meredith_Kline	4.313686454397783e-06	4.292063829742791e-05
English_subjunctive	4.313686454397783e-06	4.292063829742791e-05
Somatic_symptom_disorder	4.312984245643264e-06	3.930292578289232e-05
The_White_Goddess	4.2966564893850314e-06	3.898218514665051e-05
Pantaenus	4.2892931665481215e-06	4.187702082442484e-05
nothing_comes_from_nothing	4.287974978856038e-06	4.2664812345892766e-05
The_Incoherence_of_the_Philosophers	4.28794898383043e-06	2.5824449955908452e-05
implementation	4.280412753520106e-06	1.2720289501905558e-06
Economic_rent	4.280399719099675e-06	4.258943946298893e-05
natural_landscape	4.274859835130008e-06	3.6446728921019243e-05
Eye_movement_desensitization_and_reprocessing	4.271331187604966e-06	4.24992087138864e-05
Irving_Penn	4.267789635752235e-06	4.246397071787307e-05
Beck_Depression_Inventory	4.265793255441858e-06	3.597937379571985e-05
etiological	4.264961089264998e-06	3.637259342385432e-05
Bayazid_Bastami	4.264308032520827e-06	4.24293292031107e-05
Sistine_Chapel	4.261156653756732e-06	4.2397973380312314e-05
